id,organization_id,name,species,sex,estimated_birth_date,intake_date,intake_source,status,priority,action_needed,description,microchip_number,primary_photo_url,adoption_profile_url,internal_notes,current_foster_id,created_at,updated_at,birthdate_source,estimated_age_value,estimated_age_unit,estimated_age_as_of,breed_id,breed_text,is_mixed_breed,litter_id
390a0600-b5f6-48f4-a591-974ee853ca67,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Misty,Dog,Male,2025-01-07,2025-02-18,Saving Grace,medical,normal,,Anxious in new environments; thrives on routine.,966535787937697,,,,,2025-02-18T09:38:13.978Z,2025-03-12T01:46:26.978Z,estimated_age,6,weeks,2025-02-18,4c6f8b58-5a6f-4942-8b22-27a561950d75,,false,
e2ee0312-1562-49ad-8155-d658d67db411,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Bear,Dog,Female,2025-03-18,2025-06-10,Owner surrender,intake,needs_attention,,"Shy at first, warms up quickly with patience.",,,,,,2025-06-10T13:38:13.978Z,2025-06-13T18:38:14.978Z,estimated_age,12,weeks,2025-06-10,,Lab mix,true,
26ed4b7c-d966-42a1-9968-9b89bb4486a3,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Ares,Dog,Male,2022-06-04,2025-06-03,TNR clinic intake,fostered,normal,,Selective with other dogs; would do best as the only pet.,983905340270604,,,,,2025-06-03T13:38:13.978Z,2025-06-25T13:06:46.978Z,estimated_age,3,years,2025-06-03,,Terrier mix,true,
07776b36-de91-4828-9f86-ad6027de5226,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Hunter,Dog,Female,2019-11-17,2026-05-03,Owner surrender,hold,normal,,"High-energy, would do best with an active family.",,,,,,2026-05-03T14:38:13.978Z,2026-05-17T16:41:06.978Z,estimated_birthdate,,,,237eea3c-c3bc-41b3-b0a5-83427b75fdfb,,true,
8e31640a-085f-4722-89e9-a33280a6f60d,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Sophie,Cat,Female,2014-07-19,2025-07-16,Animal Control,fostered,normal,,Bottle baby — needs an experienced foster.,,,,,,2025-07-16T13:38:13.978Z,2025-07-27T18:21:44.978Z,estimated_age,11,years,2025-07-16,1ffdbfbd-432f-4597-9883-7339337b1e8c,,true,
9cdfbe26-35d2-45bc-a3f0-dcf00d565962,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Saturn,Dog,Male,2013-06-17,2025-06-14,Stray,adopted,normal,,Bonded pair — needs to be adopted with a sibling.,973092968399170,,,,,2025-06-14T11:38:13.978Z,2025-06-23T04:54:42.978Z,estimated_age,12,years,2025-06-14,22cc9792-2cfa-4766-be30-1c09ade6cf8a,,false,
73c50321-2461-42d4-8043-81b502e028e9,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Lucy,Cat,Male,2024-01-28,2025-12-18,TNR clinic intake,deceased,normal,,"Calico, talkative and curious.",,,,,,2025-12-18T15:38:13.978Z,2025-12-29T14:37:20.978Z,estimated_age,23,months,2025-12-18,,DSH,true,
ceaad824-be65-4ddc-b9ad-e94298a353b3,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Bandit,Cat,Male,2026-01-13,2026-03-24,Stray,adoptable,normal,,Loves other cats; would do best in a multi-cat home.,916933783450862,,,,,2026-03-24T09:38:13.978Z,2026-03-30T10:38:49.978Z,estimated_age,10,weeks,2026-03-24,8c137ad9-abed-4b8a-8c57-87434cc9dcf9,,false,
52a2a669-7f72-49b6-b086-b005e69d2de0,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Apple,Dog,Female,2025-06-28,2025-07-24,Transfer,intake,normal,,"Shy at first, warms up quickly with patience.",,,,,,2025-07-24T11:38:13.978Z,2025-08-01T18:06:38.978Z,estimated_age,26,days,2025-07-24,f9156c43-5d1f-4a4b-9a4e-aa1c76bd5ec9,,false,
0b078fce-49d9-4981-bb75-6be7f6c1b21f,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Squiggle,Cat,Male,2023-11-12,2025-11-11,,medical,normal,,"Orange tabby, loves laps and naps.",924553521069930,,,,,2025-11-11T09:38:13.978Z,2025-11-29T22:52:46.978Z,estimated_age,2,years,2025-11-11,3b26ab84-0278-4d2d-b794-14d923918f58,,false,
7d13dbf3-81e9-4267-9474-e8d1e4bc7eda,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Charlie,Cat,Female,2026-04-23,2026-04-30,Owner surrender,adopted,needs_attention,,"Feral when trapped, slowly socializing in foster.",,,,,,2026-04-30T15:38:13.978Z,2026-05-18T13:12:11.978Z,estimated_age,1,weeks,2026-04-30,d0e140ca-0809-47f2-811b-071f6315f1cd,,false,
7d92ea7a-83d1-4304-b3cf-d7003386f449,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Peach,Cat,Male,2024-06-10,2025-03-07,Returned adoption,fostered,normal,,Bonded pair — needs to be adopted together.,,,,,,2025-03-07T13:38:13.978Z,2025-03-26T18:07:41.978Z,estimated_age,9,months,2025-03-07,b595ff92-a9a4-40d7-bdef-66848b4d156f,,false,
80c7f49a-397d-4dde-9098-11e1b10c51bf,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Hera,Dog,Male,2023-12-24,2024-12-18,Trapped,fostered,normal,,"Very food-motivated, easy to train.",,,,,,2024-12-18T14:38:13.978Z,2024-12-23T08:15:42.978Z,estimated_age,12,months,2024-12-18,c5f104ae-13e8-4864-8a9a-791f7eddcddd,,true,
cb4126d0-812b-44ba-88b3-6e9a5f502ad0,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Bluto,Dog,Unknown,2014-04-26,2026-04-23,Stray,hold,normal,,Anxious in new environments; thrives on routine.,,,,,,2026-04-23T12:38:13.978Z,2026-05-04T02:36:39.978Z,estimated_age,12,years,2026-04-23,c5f104ae-13e8-4864-8a9a-791f7eddcddd,,true,
44aaff94-409d-470e-b014-b1b89f44c3b3,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Snow,Cat,Female,2025-03-12,2025-08-09,Owner surrender,intake,needs_attention,,"Feral when trapped, slowly socializing in foster.",964712701437762,,,,,2025-08-09T15:38:13.978Z,2025-08-23T21:44:54.978Z,estimated_age,5,months,2025-08-09,,,false,
6cd455a5-b9aa-4172-9700-ea9c64eda0b6,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Zeus,Cat,Female,2024-09-02,2025-09-27,Owner surrender,deceased,normal,,Bottle baby — needs an experienced foster.,906102211997611,,,,,2025-09-27T11:38:13.978Z,2025-10-06T09:47:30.978Z,estimated_age,13,months,2025-09-27,,DSH,true,
144637fd-4576-4e89-8a60-c7004df09755,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Marshmallow,Cat,Male,2024-04-04,2024-12-30,Stray,hold,normal,,,,,,Microchip pending — schedule at next clinic.,,2024-12-30T15:38:13.978Z,2025-01-15T20:08:54.978Z,estimated_age,9,months,2024-12-30,,DSH,true,
cb94b2a3-6598-4189-8de4-5ab5c5beeacc,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Salem,Cat,Female,2014-06-08,2026-04-24,Trapped,intake,normal,,"Tuxedo, dignified and reserved.",,,,,,2026-04-24T15:38:13.978Z,2026-04-28T22:42:20.978Z,exact_birthdate,,,,8c137ad9-abed-4b8a-8c57-87434cc9dcf9,,false,
5d35c4e2-e0fa-4326-af89-e0595c217ba0,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Buster,Dog,Male,2017-05-01,2025-04-29,Stray,fostered,needs_attention,,"Sweet and goofy, loves belly rubs.",,,,,,2025-04-29T13:38:13.978Z,2025-05-10T15:50:33.978Z,estimated_age,8,years,2025-04-29,bf55e6ef-a6e6-4c1c-8407-4efe43276ef9,,false,
f4ebbc76-4257-458a-bd59-352dd195780e,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Parmesan,Dog,Unknown,2015-10-12,2025-06-06,Owner surrender,fostered,normal,,"House-trained, crate-trained, knows basic commands.",,,,,,2025-06-06T13:38:13.978Z,2025-06-19T00:57:27.978Z,estimated_birthdate,,,,,Terrier mix,true,
ef7f835c-819c-4f4a-9b8c-ea340a1716b8,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Pances,Cat,Female,2024-08-01,2024-12-29,,intake,normal,,Bonded pair — needs to be adopted together.,,,,,,2024-12-29T11:38:13.978Z,2025-01-12T14:03:56.978Z,estimated_age,5,months,2024-12-29,,,false,
2e406197-3dd0-427f-81e5-70c70f66cc95,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Rosie,Cat,Female,2016-05-21,2025-05-19,Owner surrender,intake,normal,,"Tuxedo, dignified and reserved.",,,,,,2025-05-19T10:38:13.978Z,2025-06-04T14:31:00.978Z,estimated_age,9,years,2025-05-19,,Tortie,true,
30b0b5a5-163d-4930-8f88-3841e5ccb169,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Storm,Cat,Male,2011-02-09,2025-02-05,Saving Grace,intake,needs_attention,,Senior cat looking for a quiet home.,,,,History of skin allergies; document any flare-ups.,,2025-02-05T12:38:13.978Z,2025-02-16T14:07:31.978Z,estimated_age,14,years,2025-02-05,fbd65595-09f4-41fc-a6bf-1b9e14ee51da,,false,
7748e1d7-b352-4bd0-ae35-a2d115914bef,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Freya,Cat,Male,2019-07-23,2026-03-02,Saving Grace,fostered,critical,,Bonded pair — needs to be adopted together.,,,,,,2026-03-02T07:38:13.978Z,2026-03-22T20:18:55.978Z,estimated_birthdate,,,,,,false,
54dc2d15-3353-4d19-ac9b-d184a5881579,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Pepper,Cat,Unknown,2009-12-13,2025-12-09,Bottle baby (orphan),adoptable,normal,,Bonded pair — needs to be adopted together.,,,,,,2025-12-09T09:38:13.978Z,2025-12-12T02:17:00.978Z,estimated_age,16,years,2025-12-09,,,false,
f288b8c3-0d02-4ab2-9ef9-540fdc693ba1,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Honey,Dog,Female,2025-02-18,2025-04-15,Found - good Samaritan,adoptable,normal,,Anxious in new environments; thrives on routine.,,,,,,2025-04-15T08:38:13.978Z,2025-05-01T23:20:19.978Z,estimated_age,8,weeks,2025-04-15,,Hound mix,true,
0a532b0d-ff0f-4d9f-804c-eb5c0d09856d,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Storm,Dog,Male,2025-05-20,2025-10-17,Saving Grace,intake,normal,,"Sweet and goofy, loves belly rubs.",987048074421938,,,,,2025-10-17T09:38:13.978Z,2025-10-23T21:56:04.978Z,estimated_age,5,months,2025-10-17,,,false,
67c71f4b-7773-4bda-a244-196067f368bd,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Daisy,Dog,Female,2026-01-17,2026-02-21,Owner surrender,medical,normal,,Great with kids and other dogs.,,,,,,2026-02-21T09:38:13.978Z,2026-03-03T01:20:38.978Z,estimated_age,5,weeks,2026-02-21,f6647518-aefa-4f3e-b6e8-1fe3e3020f47,,false,
806e39fd-0ac2-44ca-aa9b-37f147f12005,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Patches,Dog,Female,2025-01-30,2025-04-02,Stray,fostered,normal,,Selective with other dogs; would do best as the only pet.,,,,,,2025-04-02T09:38:13.978Z,2025-04-05T23:48:02.978Z,estimated_birthdate,,,,,Pit mix,true,
34c476c4-cf3e-448b-8f75-4b3bb5a67862,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Peanut,Cat,Female,2025-08-29,2026-02-25,,fostered,normal,,Bonded pair — needs to be adopted together.,,,,,,2026-02-25T13:38:13.978Z,2026-03-10T02:42:43.978Z,estimated_age,6,months,2026-02-25,b595ff92-a9a4-40d7-bdef-66848b4d156f,,false,
e0f16ffb-e580-44f1-8ad8-ac95dd576f8e,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Wasabi,Cat,Female,2025-09-13,2025-09-27,Found - good Samaritan,fostered,normal,,"Feral when trapped, slowly socializing in foster.",945612264920957,,,,,2025-09-27T09:38:13.978Z,2025-10-08T15:05:46.978Z,estimated_age,14,days,2025-09-27,fb89cfd0-a8dc-47fd-917a-c3832fbec123,,false,
e85f1389-b1c7-49c8-8229-91a649e4533a,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Lavender,Dog,Male,2020-06-27,2025-07-31,Bottle baby (orphan),adoptable,normal,,Senior — looking for a calm retirement home.,935758067224174,,https://www.petfinder.com/cat/lavender-50029/,Litter buddy ID: see related animals.,,2025-07-31T09:38:13.978Z,2025-08-10T11:28:25.978Z,estimated_birthdate,,,,433cb5e7-90d9-4c47-972c-57f15e8b0b95,,false,
bbf51497-3da7-47d8-b08f-4c64b5be9ba3,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Ketchup,Cat,Male,2024-01-14,2025-09-05,Bottle baby (orphan),adopted,normal,,"Tuxedo, dignified and reserved.",,,,,,2025-09-05T09:38:13.978Z,2025-09-09T07:29:37.978Z,estimated_age,20,months,2025-09-05,cc2503c9-4628-4f9e-a24e-cc61dc164e86,,false,
21868738-720b-42f7-a5e0-1d843094f16c,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Pumpkin,Dog,Female,2024-06-03,2026-04-24,Transfer,adoptable,normal,,"Recovering from leg injury, will need follow-up vet care.",,,,,,2026-04-24T07:38:13.978Z,2026-05-14T04:18:38.978Z,estimated_age,23,months,2026-04-24,001ba4b4-af20-4d4b-88b4-cc09adb0d54f,,false,
46809b35-9ad9-442f-bf8b-fbfd3b57d36f,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Cherry,Dog,Female,2024-01-18,2025-10-09,Trapped,intake,normal,,Heartworm positive — undergoing treatment.,,,,,,2025-10-09T11:38:13.978Z,2025-10-13T23:14:25.978Z,estimated_age,21,months,2025-10-09,c075056d-654c-4e30-9cd3-bc399968d98a,,false,
71448739-2b52-4f5b-bc68-bde0e454058c,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Comet,Cat,Unknown,2016-10-15,2025-02-13,Stray,fostered,normal,,Solid black with green eyes.,,,,,,2025-02-13T09:38:13.978Z,2025-02-27T21:45:02.978Z,estimated_birthdate,,,,,DSH,true,
1a204aeb-df63-4a75-91cc-8340e0670295,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Squiggle,Dog,Male,2026-02-25,2026-03-18,Trapped,intake,normal,,Great with kids and other dogs.,,,,,,2026-03-18T13:38:13.978Z,2026-03-27T19:28:55.978Z,estimated_age,21,days,2026-03-18,0a6c67f6-58b4-4e61-9c35-ffd62860b990,,false,
4b7a447b-8320-4503-9685-ef0b9367a158,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Pances,Dog,Male,2021-03-14,2025-10-27,Returned adoption,fostered,normal,,"Recovering from leg injury, will need follow-up vet care.",931538771317340,,,,,2025-10-27T15:38:13.978Z,2025-11-12T19:14:33.978Z,estimated_birthdate,,,,79ad0cef-f114-4b98-b242-fe5373db4d1a,,false,
4cae58d6-fc1b-41f7-b715-adecf91a532f,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Stormy,Cat,Female,2012-09-29,2025-09-26,Returned adoption,fostered,normal,,"Recovering from URI, almost ready for foster.",,,,,,2025-09-26T13:38:13.978Z,2025-10-06T18:51:11.978Z,estimated_age,13,years,2025-09-26,,,false,
20b22145-0e5c-4020-be52-82abf92b19b6,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Apple,Cat,Male,2018-05-13,2026-05-11,Surrender,hold,normal,,FIV+ — indoor-only home required.,,,,,,2026-05-11T12:38:13.978Z,2026-06-02T11:17:35.978Z,estimated_age,8,years,2026-05-11,8c137ad9-abed-4b8a-8c57-87434cc9dcf9,,false,
e3c0b124-6bd7-4496-aa6f-8c71a481cc04,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Noodle,Dog,Male,2025-03-06,2025-06-04,Transfer,adopted,needs_attention,,Bonded pair — needs to be adopted with a sibling.,,,,,,2025-06-04T09:38:13.978Z,2025-06-24T14:13:33.978Z,estimated_age,3,months,2025-06-04,237eea3c-c3bc-41b3-b0a5-83427b75fdfb,,true,
77f3fbc7-510c-4f1c-9a2b-875ae9d999ad,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Ketchup,Dog,Female,2013-05-14,2026-05-16,Trapped,adoptable,normal,,Bonded pair — needs to be adopted with a sibling.,,,,Vaccines on file from previous shelter.,,2026-05-16T15:38:13.978Z,2026-05-29T06:35:17.978Z,estimated_birthdate,,,,,Heeler mix,true,
650bfcbb-c0c1-4c56-b0b8-f8157e5e0ab8,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Brie,Cat,Male,2025-01-08,2025-08-06,Stray,adopted,normal,,FIV+ — indoor-only home required.,,,,,,2025-08-06T07:38:13.978Z,2025-08-27T00:26:57.978Z,estimated_age,7,months,2025-08-06,,DLH,true,
8ce20466-e56d-4d73-9809-9ce845f9b66e,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Shadow,Dog,Female,2015-04-07,2026-04-01,Trapped,fostered,normal,,Loves car rides and morning walks.,922907240431057,,,,,2026-04-01T08:38:13.978Z,2026-04-11T14:09:27.978Z,exact_birthdate,,,,433cb5e7-90d9-4c47-972c-57f15e8b0b95,,false,
b8242e09-b585-42d3-ae3b-54f78cdab774,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Mayo,Cat,Female,2013-10-25,2025-03-29,Surrender,fostered,normal,,Loves other cats; would do best in a multi-cat home.,,,,,,2025-03-29T11:38:13.978Z,2025-04-01T23:41:24.978Z,estimated_birthdate,,,,,DLH,true,
d6c7f8ca-19d5-416e-bb2d-0811cb813ded,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Breezy,Dog,Female,2025-02-02,2025-08-05,TNR clinic intake,fostered,normal,,Bonded pair — needs to be adopted with a sibling.,,,,,,2025-08-05T09:38:13.978Z,2025-08-13T10:11:43.978Z,estimated_birthdate,,,,f6647518-aefa-4f3e-b6e8-1fe3e3020f47,,false,
8c53bf82-1714-48d6-80eb-3cb5deacd5d2,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Squish,Dog,Male,2024-09-18,2024-12-17,Found - good Samaritan,adoptable,normal,,"Shy at first, warms up quickly with patience.",968086200010264,,,,,2024-12-17T13:38:13.978Z,2025-01-03T16:59:23.978Z,estimated_age,3,months,2024-12-17,,Lab mix,true,
3d3e6acc-0a05-42e8-a5d7-69acbdc3e3c8,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Oreo,Cat,Male,2025-06-27,2025-12-24,Returned adoption,medical,normal,,"Recovering from URI, almost ready for foster.",998039615264628,,,,,2025-12-24T12:38:13.978Z,2025-12-27T23:36:38.978Z,estimated_age,6,months,2025-12-24,,Tabby mix,true,
30523bc1-6f11-4698-85a8-f16f1510f865,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Apple,Cat,Male,2011-10-14,2026-01-01,,adoptable,normal,,"Recovering from URI, almost ready for foster.",,,https://www.petfinder.com/cat/apple-93365/,,,2026-01-01T10:38:13.978Z,2026-01-14T01:52:05.978Z,estimated_birthdate,,,,cc2503c9-4628-4f9e-a24e-cc61dc164e86,,false,
49b2da65-1121-442a-9cbe-07119ac845d0,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Cooper,Cat,Male,2015-08-20,2026-01-03,Transfer,medical,normal,,"Tabby, very affectionate once trust is earned.",987493497253628,,,,,2026-01-03T12:38:13.978Z,2026-01-15T08:14:32.978Z,estimated_birthdate,,,,,,false,
9357c36b-e4dc-43da-a1f5-cebd449a896f,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Ginger,Dog,Male,2011-12-04,2026-02-06,Transfer,adoptable,normal,,,,,,,,2026-02-06T07:38:13.978Z,2026-02-10T00:09:10.978Z,exact_birthdate,,,,f6647518-aefa-4f3e-b6e8-1fe3e3020f47,,false,
1e27b7d2-7cc7-4358-8df9-0e995d24478a,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Rosie,Cat,Male,2022-01-27,2026-01-26,Returned adoption,adopted,critical,,"Tabby, very affectionate once trust is earned.",,,,,,2026-01-26T07:38:13.978Z,2026-01-31T23:16:57.978Z,estimated_age,4,years,2026-01-26,,,false,
a0e09d11-8dd8-4e52-a1cb-72fac8f302c8,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Brie,Dog,Female,2026-01-06,2026-02-24,Bottle baby (orphan),adopted,normal,,Heartworm positive — undergoing treatment.,,,,,,2026-02-24T11:38:13.978Z,2026-03-16T07:38:49.978Z,estimated_age,7,weeks,2026-02-24,4c6f8b58-5a6f-4942-8b22-27a561950d75,,false,
e056d3ac-34dd-42ef-ae32-51da37ca94db,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Cleo,Cat,Male,2021-07-23,2025-11-20,Returned adoption,adoptable,needs_attention,,Loves other cats; would do best in a multi-cat home.,,,,,,2025-11-20T08:38:13.978Z,2025-11-30T18:29:04.978Z,estimated_birthdate,,,,,,false,
58f6bf4c-3ad7-435b-b4b9-414971e96634,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Venus,Cat,Male,2023-03-25,2025-01-13,Owner surrender,adopted,normal,,"Orange tabby, loves laps and naps.",,,,,,2025-01-13T10:38:13.978Z,2025-01-22T13:28:34.978Z,estimated_age,22,months,2025-01-13,,,false,
66054fc9-907c-4fd7-b6a6-422241a13fb5,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Mars,Cat,Female,2014-11-26,2025-01-12,Returned adoption,adoptable,needs_attention,,"Tuxedo, dignified and reserved.",,,,,,2025-01-12T11:38:13.978Z,2025-01-28T10:45:03.978Z,estimated_birthdate,,,,fa9f0a12-5eae-4925-91d9-a9581a53081b,,false,
a575702b-22cb-4aad-888b-80dcb9fb235f,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Hunter,Dog,Female,2012-10-23,2025-05-25,Owner surrender,fostered,normal,,,,,,,,2025-05-25T13:38:13.978Z,2025-06-12T22:34:06.978Z,estimated_birthdate,,,,bd04ec12-166b-4c67-8f25-d03939f28536,,false,
d0518d58-8823-4fed-b551-8701fdfd70e1,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Olive,Dog,Male,2012-05-13,2025-08-10,Owner surrender,adoptable,urgent,,"House-trained, crate-trained, knows basic commands.",,,https://www.petfinder.com/cat/olive-56491/,,,2025-08-10T10:38:13.978Z,2025-08-18T01:34:12.978Z,estimated_birthdate,,,,,Pit mix,true,
308f65f9-32ca-4780-919f-8d55e3844e41,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Jerry,Cat,Male,2025-07-26,2025-09-27,Animal Control,intake,critical,,"Tabby, very affectionate once trust is earned.",,,,,,2025-09-27T15:38:13.978Z,2025-09-28T13:09:33.978Z,estimated_age,9,weeks,2025-09-27,1ffdbfbd-432f-4597-9883-7339337b1e8c,,true,
725fdc42-87b1-4ef5-9ae5-438571af2891,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Cheddar,Cat,Male,2024-07-17,2025-10-10,Found - good Samaritan,adoptable,normal,,"Tabby, very affectionate once trust is earned.",,,,,,2025-10-10T13:38:13.978Z,2025-10-12T00:39:10.978Z,estimated_age,15,months,2025-10-10,fb89cfd0-a8dc-47fd-917a-c3832fbec123,,false,
6fc761e5-6273-4503-a37d-913c1ea7cf38,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Hazel,Dog,Female,2025-06-28,2025-08-09,Stray,adoptable,normal,,"Sweet and goofy, loves belly rubs.",985981194219086,,,,,2025-08-09T14:38:13.978Z,2025-08-18T01:24:51.978Z,estimated_age,6,weeks,2025-08-09,b81c8483-9a5a-4c66-9d5f-30e2859c6d0f,,false,
a6a4a26f-9ff8-43b8-b115-315fe9723030,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Wiggles,Cat,Unknown,2025-01-09,2025-01-14,,adoptable,normal,,"Orange tabby, loves laps and naps.",946851974067976,,https://www.petfinder.com/cat/wiggles-86395/,,,2025-01-14T07:38:13.978Z,2025-01-14T19:20:23.978Z,estimated_age,5,days,2025-01-14,677c1b27-f593-4a96-b3b9-90cdad659f6c,,false,
7e0dfab2-ac0d-48a0-a9b7-9f3324f0c5d7,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Hunter,Cat,Male,2025-10-02,2026-01-30,Bottle baby (orphan),adopted,normal,,,999839500381611,,,,,2026-01-30T12:38:13.978Z,2026-02-08T13:45:46.978Z,estimated_age,4,months,2026-01-30,d0e140ca-0809-47f2-811b-071f6315f1cd,,false,
2189f840-b1b5-47cd-847c-e0873e2ec1ec,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Peanut,Cat,Male,2024-11-14,2025-01-02,Trapped,intake,normal,,"Calico, talkative and curious.",,,,,,2025-01-02T09:38:13.978Z,2025-01-15T01:20:00.978Z,estimated_age,7,weeks,2025-01-02,8c137ad9-abed-4b8a-8c57-87434cc9dcf9,,false,
9f97b8e5-7167-4fd7-a619-37505c072364,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Margarita,Dog,Unknown,2023-06-25,2025-02-23,Trapped,adoptable,normal,,"Recovering from leg injury, will need follow-up vet care.",946874140356201,,https://www.petfinder.com/cat/margarita-52009/,Watch food intake — tends to overeat.,,2025-02-23T10:38:13.978Z,2025-02-25T13:34:02.978Z,estimated_birthdate,,,,a52e8d30-b090-4dfa-be76-ac369e09c235,,false,
4f029bad-4eee-402c-bd4e-05d98350e2dd,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Cherry,Cat,Female,2020-05-25,2026-05-24,Animal Control,fostered,urgent,,Bottle baby — needs an experienced foster.,,,,,,2026-05-24T11:38:13.978Z,2026-05-25T07:40:49.978Z,estimated_age,6,years,2026-05-24,3e51b819-8acd-4187-a451-a92529406ed3,,false,
52669041-82e2-44e8-b816-321d025b1069,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Dijon,Dog,Male,2011-02-06,2025-12-11,Saving Grace,fostered,normal,,,,,,,,2025-12-11T15:38:13.978Z,2025-12-22T16:12:26.978Z,estimated_birthdate,,,,1d715535-f9cd-45e3-96e4-68cf76c62039,,false,
8f7a4d6d-6a78-4370-b881-3c518902a497,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Tater,Dog,Male,2025-01-01,2025-02-19,Found - good Samaritan,adopted,needs_attention,,"Shy at first, warms up quickly with patience.",,,,,,2025-02-19T10:38:13.978Z,2025-03-03T02:19:50.978Z,estimated_age,7,weeks,2025-02-19,,,false,
222ec06a-1079-41f0-9085-235ba9a9ac6b,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Pippa,Cat,Female,2021-04-16,2026-05-17,Owner surrender,adopted,normal,,Senior cat looking for a quiet home.,,,,,,2026-05-17T15:38:13.978Z,2026-06-08T14:53:41.978Z,exact_birthdate,,,,d0e140ca-0809-47f2-811b-071f6315f1cd,,false,
f3323039-f3c6-4808-97d2-4f060b0f580d,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Maggie,Dog,Female,2016-04-04,2025-06-26,Surrender,hold,critical,,Heartworm positive — undergoing treatment.,,,,,,2025-06-26T11:38:13.978Z,2025-06-30T21:23:35.978Z,estimated_birthdate,,,,15b9503b-76db-4f80-99ee-1f55d5e7360e,,false,
d86107ed-003b-4535-b378-b1e4db2a634b,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Pumpkin,Cat,Male,2023-11-15,2025-02-07,Stray,intake,critical,,"Tuxedo, dignified and reserved.",,,,,,2025-02-07T12:38:13.978Z,2025-02-24T11:10:17.978Z,estimated_age,15,months,2025-02-07,,,false,
